Platform,Year,Genre,Publisher,Global_Sales,meta_score,user_review,Global_Sales_mean_genre,Global_Sales_mean_platform,Year_Global_Sales_mean_genre,Year_Global_Sales_mean_platform,Cumulative_Sales_Genre,Cumulative_Sales_Platform
DS,2009,Puzzle,Oxygen Interactive,0.06,73.0,7.45,0.4208762886597938,0.3801293900184843,845.5404639175258,763.6799445471349,235.31,795.64
DS,2010,Action,JoWood Productions,0.06,65.0,7.3,0.5264508393285372,0.3801293900184843,1058.1661870503597,764.0600739371534,1703.12,795.7
PS2,2002,Action,Tecmo Koei,0.06,67.0,8.7,0.5264508393285372,0.58089986155976,1053.9545803357314,1162.9615228426396,1703.18,1222.81
DS,2008,Role-Playing,Nobilis,0.06,73.0,7.8,0.622510067114094,0.3801293900184843,1250.0002147651007,763.2998151571164,912.12,795.76
3DS,2014,Action,Activision,0.06,71.0,7.1,0.5264508393285372,0.4861689587426326,1060.271990407674,979.144282907662,1703.24,241.42
GBA,2004,Action,Disney Interactive Studios,0.06,68.0,7.8,0.5264508393285372,0.3870230862697448,1055.0074820143886,775.5942648845686,1703.3,298.44
Wii,2008,Fighting,Ignition Entertainment,0.06,72.0,7.85,0.529375,0.6992690278824416,1062.9850000000001,1404.1322079879428,438.64,903.33
PSP,2011,Misc,Sony Computer Entertainment,0.06,72.5,7.7,0.4657619321449109,0.24425391591096457,936.6472455434158,491.19462489694973,776.06,277.02
GBA,2001,Simulation,Konami Digital Entertainment,0.06,70.0,8.3,0.4519354838709677,0.3870230862697448,904.3229032258064,774.4331956257594,382.47,298.5
3DS,2015,Puzzle,Nintendo,0.06,70.0,7.4,0.4208762886597938,0.4861689587426326,848.0657216494845,979.6304518664047,235.37,241.48
PSP,2011,Role-Playing,FuRyu,0.06,61.0,6.8,0.622510067114094,0.24425391591096457,1251.8677449664428,491.19462489694973,912.1800000000001,277.08
PSP,2011,Fighting,Namco Bandai Games,0.06,70.0,7.3,0.529375,0.24425391591096457,1064.5731250000001,491.19462489694973,438.7,277.14
DS,2008,Role-Playing,Game Factory,0.06,73.0,7.8,0.622510067114094,0.3801293900184843,1250.0002147651007,763.2998151571164,912.24,795.82
DS,2006,Strategy,Ubisoft,0.06,63.0,7.2,0.2568035190615836,0.3801293900184843,515.1478592375367,762.5395563770795,165.66,795.88
PS2,2008,Adventure,Namco Bandai Games,0.06,67.5,8.0,0.18574980574980576,0.58089986155976,372.98560994560995,1166.4469220119981,215.96,1222.87
PSP,2006,Action,Namco Bandai Games,0.06,68.0,7.6,0.5264508393285372,0.24425391591096457,1056.0603836930457,489.9733553173949,1703.36,277.2
DS,2009,Puzzle,Playlogic Game Factory,0.06,73.0,7.45,0.4208762886597938,0.3801293900184843,845.5404639175258,763.6799445471349,235.43,795.94
GBA,2001,Platform,LEGO Media,0.06,76.5,8.0,0.9373055242390079,0.3870230862697448,1875.5483540022549,774.4331956257594,824.15,298.56
PS,2000,Action,JVC,0.06,80.0,8.2,0.5264508393285372,0.6109197324414716,1052.9016786570744,1221.839464882943,1703.42,721.11
PC,2010,Racing,Activision,0.06,81.0,7.4,0.5853944223107569,0.26725025746652936,1176.6427888446212,537.173017507724,720.4,239.38
X360,2011,Action,Activision,0.06,72.5,7.4,0.5264508393285372,0.7692169146436961,1058.6926378896883,1546.895215348473,1703.48,966.37
SNES,1995,Simulation,Pack-In-Video,0.06,73.0,7.7,0.4519354838709677,0.8370292887029289,901.6112903225805,1669.8734309623433,382.53,198.82
Wii,2007,Shooter,Tommo,0.06,69.5,7.65,0.7908155487804878,0.6992690278824416,1587.1668064024389,1403.4329389600603,1017.38,903.39
GC,2005,Sports,Crave Entertainment,0.06,80.5,7.7,0.5670881226053639,0.35850987432675047,1137.0116858237545,718.8122980251347,1295.98,193.15
PS4,2016,Action,Insomniac Games,0.06,69.0,7.1,0.5264508393285372,0.8276785714285715,1061.324892086331,1668.6000000000001,1703.54,275.04
PSV,2012,Action,D3Publisher,0.06,68.0,7.6,0.5264508393285372,0.14995157384987892,1059.219088729017,301.7025665859564,1703.6,55.66
PS2,2005,Role-Playing,Tecmo Koei,0.06,74.0,8.1,0.622510067114094,0.58089986155976,1248.1326845637584,1164.7042224273189,912.3,1222.93
PS,2002,Simulation,Infogrames,0.06,79.5,8.25,0.4519354838709677,0.6109197324414716,904.7748387096774,1223.061304347826,382.59,721.17
DS,2011,Misc,Atari,0.06,70.0,7.5,0.4657619321449109,0.3801293900184843,936.6472455434158,764.4402033271718,776.12,796.0
DS,2010,Misc,UFO Interactive,0.06,70.0,7.5,0.4657619321449109,0.3801293900184843,936.1814836112709,764.0600739371534,776.18,796.0600000000001
PS,1998,Misc,Konami Digital Entertainment,0.06,66.0,8.1,0.4657619321449109,0.6109197324414716,930.592340425532,1220.6176254180602,776.24,721.23
PS,2000,Sports,Mattel Interactive,0.06,47.0,7.3,0.5670881226053639,0.6109197324414716,1134.1762452107278,1221.839464882943,1296.04,721.29
PC,2007,Shooter,Midway Games,0.06,83.0,8.0,0.7908155487804878,0.26725025746652936,1587.1668064024389,536.3712667353244,1017.44,239.44
XB,2004,Strategy,Activision Value,0.06,69.0,7.75,0.2568035190615836,0.31342233009708736,514.6342521994136,628.0983495145631,165.72,245.49
WiiU,2015,Misc,Namco Bandai Games,0.06,69.0,7.35,0.4657619321449109,0.5724475524475524,938.5102932719955,1153.4818181818182,776.3,80.93
PC,2011,Adventure,Focus Home Interactive,0.06,76.0,7.8,0.18574980574980576,0.26725025746652936,373.5428593628594,537.4402677651906,216.02,239.5
XB,2005,Misc,Microsoft Game Studios,0.06,71.0,7.2,0.4657619321449109,0.31342233009708736,933.8526739505463,628.4117718446602,776.36,245.55
GBA,2005,Misc,Sega,0.06,71.0,7.85,0.4657619321449109,0.3870230862697448,933.8526739505463,775.9812879708384,776.42,298.62
PS4,2016,Racing,Namco Bandai Games,0.06,73.0,6.35,0.5853944223107569,0.8276785714285715,1180.155155378486,1668.6000000000001,720.46,275.1
X360,2011,Adventure,Activision,0.06,63.0,7.199999999999999,0.18574980574980576,0.7692169146436961,373.5428593628594,1546.895215348473,216.08,966.43
PS2,2001,Misc,Eidos Interactive,0.06,65.0,8.8,0.4657619321449109,0.58089986155976,931.9896262219668,1162.3806229810798,776.48,1222.99
3DS,2014,Simulation,ArtDink,0.06,71.0,7.65,0.4519354838709677,0.4861689587426326,910.198064516129,979.144282907662,382.65,241.54
PS2,2001,Simulation,Taito,0.06,73.0,8.350000000000001,0.4519354838709677,0.58089986155976,904.3229032258064,1162.3806229810798,382.71,1223.05
PS2,2006,Racing,Game Factory,0.06,71.0,7.9,0.5853944223107569,0.58089986155976,1174.3012111553783,1165.2851222888787,720.52,1223.11
PC,2005,Shooter,Activision,0.06,86.0,8.5,0.7908155487804878,0.26725025746652936,1585.585175304878,535.8367662203914,1017.5,239.56
DS,2011,Simulation,THQ,0.06,67.0,7.2,0.4519354838709677,0.3801293900184843,908.842258064516,764.4402033271718,382.77,796.12
PSP,2006,Misc,Daito,0.06,72.5,7.7,0.4657619321449109,0.24425391591096457,934.3184358826912,489.9733553173949,776.54,277.26
3DS,2013,Shooter,Activision,0.06,78.0,7.9,0.7908155487804878,0.4861689587426326,1591.9116996951218,978.6581139489194,1017.56,241.6
PS3,2016,Sports,Konami Digital Entertainment,0.06,79.0,6.8,0.5670881226053639,0.7202102102102103,1143.2496551724137,1451.9437837837838,1296.1,944.36
PS2,2001,Shooter,Interplay,0.06,79.0,7.1,0.7908155487804878,0.58089986155976,1582.421913109756,1162.3806229810798,1017.62,1223.17
X360,2009,Adventure,5pb,0.06,63.0,7.199999999999999,0.18574980574980576,0.7692169146436961,373.1713597513598,1545.3567815191855,216.14000000000001,966.49
PC,2010,Adventure,Deep Silver,0.06,76.0,7.8,0.18574980574980576,0.26725025746652936,373.3571095571096,537.173017507724,216.2,239.62
X360,2011,Racing,Capcom,0.06,77.0,7.2,0.5853944223107569,0.7692169146436961,1177.228183266932,1546.895215348473,720.58,966.55
PS2,2008,Adventure,Atari,0.06,67.5,8.0,0.18574980574980576,0.58089986155976,372.98560994560995,1166.4469220119981,216.26,1223.23
PS2,2008,Fighting,PQube,0.06,73.0,8.4,0.529375,0.58089986155976,1062.9850000000001,1166.4469220119981,438.76,1223.29
PS2,2003,Misc,TDK Mediactive,0.06,61.0,7.4,0.4657619321449109,0.58089986155976,932.9211500862565,1163.5424227041995,776.6,1223.35
PSP,2008,Adventure,Alchemist,0.06,64.0,7.9,0.18574980574980576,0.24425391591096457,372.98560994560995,490.46186314921687,216.32,277.32
3DS,2014,Adventure,Namco Bandai Games,0.06,81.0,8.1,0.18574980574980576,0.4861689587426326,374.1001087801088,979.144282907662,216.38,241.66
GC,2005,Fighting,Namco Bandai Games,0.06,73.5,8.2,0.529375,0.35850987432675047,1061.3968750000001,718.8122980251347,438.82,193.21
XB,2003,Sports,Vivendi Games,0.06,80.0,7.6,0.5670881226053639,0.31342233009708736,1135.8775095785438,627.784927184466,1296.16,245.61
DS,2006,Action,Konami Digital Entertainment,0.06,65.0,7.3,0.5264508393285372,0.3801293900184843,1056.0603836930457,762.5395563770795,1703.66,796.18
PS,2001,Sports,Acclaim Entertainment,0.06,80.0,7.3,0.5670881226053639,0.6109197324414716,1134.743333333333,1222.4503846153846,1296.22,721.35
WiiU,2015,Action,Nintendo,0.06,76.0,7.6,0.5264508393285372,0.5724475524475524,1060.7984412470025,1153.4818181818182,1703.72,80.99
X360,2011,Racing,Activision,0.06,77.0,7.2,0.5853944223107569,0.7692169146436961,1177.228183266932,1546.895215348473,720.64,966.61
DS,2007,Puzzle,Square Enix,0.06,61.0,7.7,0.4208762886597938,0.3801293900184843,844.6987113402062,762.9196857670979,235.49,796.24
PS2,2001,Action,Takara,0.06,69.0,8.1,0.5264508393285372,0.58089986155976,1053.428129496403,1162.3806229810798,1703.78,1223.41
PS2,2009,Sports,Atari,0.06,78.0,8.0,0.5670881226053639,0.58089986155976,1139.2800383141762,1167.027821873558,1296.28,1223.47
Wii,2015,Action,Namco Bandai Games,0.06,68.0,7.4,0.5264508393285372,0.6992690278824416,1060.7984412470025,1409.0270911831199,1703.84,903.45
3DS,2016,Adventure,Aksys Games,0.06,81.0,8.1,0.18574980574980576,0.4861689587426326,374.4716083916084,980.1166208251474,216.44,241.72
GBA,2005,Action,Konami Digital Entertainment,0.06,67.0,7.8,0.5264508393285372,0.3870230862697448,1055.533932853717,775.9812879708384,1703.9,298.68
GBA,2002,Puzzle,Empire Interactive,0.06,75.0,7.85,0.4208762886597938,0.3870230862697448,842.5943298969072,774.820218712029,235.55,298.74
Wii,2008,Puzzle,Ubisoft,0.06,70.0,7.6,0.4208762886597938,0.6992690278824416,845.119587628866,1404.1322079879428,235.61,903.51
Wii,2010,Fighting,Takara Tomy,0.06,72.0,7.85,0.529375,0.6992690278824416,1064.04375,1405.5307460437077,438.88,903.5699999999999
PS3,2012,Action,Sega,0.06,74.0,7.5,0.5264508393285372,0.7202102102102103,1059.219088729017,1449.062942942943,1703.96,944.42
X360,2011,Shooter,Cave,0.06,76.0,7.3,0.7908155487804878,0.7692169146436961,1590.330068597561,1546.895215348473,1017.68,966.67
SAT,1995,Adventure,Shogakukan,0.06,73.0,7.7,0.18574980574980576,0.1941618497109827,370.5708624708625,387.35289017341046,216.5,32.160000000000004
PS4,2014,Action,505 Games,0.06,73.0,7.1,0.5264508393285372,0.8276785714285715,1060.271990407674,1666.944642857143,1704.02,275.16
3DS,2011,Action,Alchemist,0.06,71.0,7.1,0.5264508393285372,0.4861689587426326,1058.6926378896883,977.6857760314342,1704.08,241.78
PS2,2006,Adventure,Enterbrain,0.06,67.5,8.0,0.18574980574980576,0.58089986155976,372.61411033411036,1165.2851222888787,216.56,1223.53
XB,2005,Action,Ubisoft,0.06,71.0,8.0,0.5264508393285372,0.31342233009708736,1055.533932853717,628.4117718446602,1704.14,245.67000000000002
DS,2009,Sports,Midas Interactive Entertainment,0.06,68.0,7.449999999999999,0.5670881226053639,0.3801293900184843,1139.2800383141762,763.6799445471349,1296.34,796.3
Wii,2010,Racing,Storm City Games,0.06,68.0,7.5,0.5853944223107569,0.6992690278824416,1176.6427888446212,1405.5307460437077,720.7,903.63
DS,2009,Simulation,Ubisoft,0.06,67.0,7.2,0.4519354838709677,0.3801293900184843,907.9383870967741,763.6799445471349,382.83,796.36
PS4,2015,Role-Playing,Deep Silver,0.06,76.5,7.3,0.622510067114094,0.8276785714285715,1254.3577852348992,1667.7723214285716,912.36,275.22
PSP,2010,Misc,D3Publisher,0.06,72.5,7.7,0.4657619321449109,0.24425391591096457,936.1814836112709,490.95037098103876,776.66,277.38
DS,2010,Simulation,Little Orbit,0.06,67.0,7.2,0.4519354838709677,0.3801293900184843,908.3903225806451,764.0600739371534,382.89,796.42
PSV,2016,Adventure,Aksys Games,0.06,83.0,8.2,0.18574980574980576,0.14995157384987892,374.4716083916084,302.3023728813559,216.62,55.72
DS,2009,Strategy,Sega,0.06,72.5,7.8,0.2568035190615836,0.3801293900184843,515.9182697947215,763.6799445471349,165.78,796.48
PC,2009,Shooter,Namco Bandai Games,0.06,80.0,8.7,0.7908155487804878,0.26725025746652936,1588.7484375,536.9057672502574,1017.74,239.68
X360,2011,Sports,Tecmo Koei,0.06,77.0,7.1,0.5670881226053639,0.7692169146436961,1140.414214559387,1546.895215348473,1296.4,966.73
DS,2007,Platform,Disney Interactive Studios,0.06,75.0,7.9,0.9373055242390079,0.3801293900184843,1881.1721871476889,762.9196857670979,824.21,796.54
DS,2009,Shooter,SouthPeak Games,0.06,78.0,8.2,0.7908155487804878,0.3801293900184843,1588.7484375,763.6799445471349,1017.8,796.6
Wii,2008,Racing,Conspiracy Entertainment,0.06,68.0,7.5,0.5853944223107569,0.6992690278824416,1175.4719999999998,1404.1322079879428,720.76,903.6899999999999
PS2,2008,Action,Namco Bandai Games,0.06,69.0,8.1,0.5264508393285372,0.58089986155976,1057.1132853717027,1166.4469220119981,1704.2,1223.59
XB,2005,Adventure,Take-Two Interactive,0.06,77.0,8.2,0.18574980574980576,0.31342233009708736,372.42836052836054,628.4117718446602,216.68,245.73
XB,2003,Action,SCi,0.06,72.0,7.7,0.5264508393285372,0.31342233009708736,1054.48103117506,627.784927184466,1704.26,245.79
PSP,2007,Shooter,Konami Digital Entertainment,0.06,74.0,7.8,0.7908155487804878,0.24425391591096457,1587.1668064024389,490.2176092333059,1017.86,277.44
DS,2011,Action,Activision,0.06,65.0,7.3,0.5264508393285372,0.3801293900184843,1058.6926378896883,764.4402033271718,1704.32,796.66
PS2,2002,Action,Konami Digital Entertainment,0.06,69.0,8.1,0.5264508393285372,0.58089986155976,1053.9545803357314,1162.9615228426396,1704.38,1223.65
DS,2006,Misc,TDK Core,0.06,70.0,7.5,0.4657619321449109,0.3801293900184843,934.3184358826912,762.5395563770795,776.72,796.72
DS,2007,Action,Starfish,0.06,65.0,7.3,0.5264508393285372,0.3801293900184843,1056.5868345323743,762.9196857670979,1704.44,796.78
PC,2007,Role-Playing,Atari,0.06,81.0,8.7,0.622510067114094,0.26725025746652936,1249.3777046979865,536.3712667353244,912.42,239.74
DC,1998,Racing,Infogrames,0.06,83.0,8.100000000000001,0.5853944223107569,0.3071153846153846,1169.6180557768923,613.6165384615384,720.82,15.62
DS,2008,Simulation,Konami Digital Entertainment,0.06,67.0,7.2,0.4519354838709677,0.3801293900184843,907.4864516129031,763.2998151571164,382.95,796.84
Wii,2009,Adventure,Ubisoft,0.06,67.0,8.1,0.18574980574980576,0.6992690278824416,373.1713597513598,1404.8314770158252,216.74,903.75
GBA,2002,Sports,Ubisoft,0.06,76.0,7.8,0.5670881226053639,0.3870230862697448,1135.3104214559385,774.820218712029,1296.46,298.8
DS,2010,Simulation,DreamCatcher Interactive,0.06,67.0,7.2,0.4519354838709677,0.3801293900184843,908.3903225806451,764.0600739371534,383.01,796.9
PSP,2007,Role-Playing,Mercury Games,0.06,72.0,7.9,0.622510067114094,0.24425391591096457,1249.3777046979865,490.2176092333059,912.48,277.5
GC,2003,Platform,Acclaim Entertainment,0.06,71.0,7.3,0.9373055242390079,0.35850987432675047,1877.422965050733,718.0952782764812,824.27,193.27
Wii,2009,Action,Conspiracy Entertainment,0.06,68.0,7.4,0.5264508393285372,0.6992690278824416,1057.6397362110313,1404.8314770158252,1704.5,903.81
PS3,2014,Strategy,Namco Bandai Games,0.06,80.5,7.9,0.2568035190615836,0.7202102102102103,517.2022873900294,1450.5033633633634,165.84,944.48
PSP,2010,Action,Namco Bandai Games,0.06,68.0,7.6,0.5264508393285372,0.24425391591096457,1058.1661870503597,490.95037098103876,1704.56,277.56
GC,2003,Action,Ubisoft,0.06,63.0,7.8,0.5264508393285372,0.35850987432675047,1054.48103117506,718.0952782764812,1704.62,193.33
PC,2008,Role-Playing,Ascaron Entertainment GmbH,0.06,71.0,6.9,0.622510067114094,0.26725025746652936,1250.0002147651007,536.638516992791,912.54,239.8
DS,2008,Sports,RTL,0.06,68.0,7.449999999999999,0.5670881226053639,0.3801293900184843,1138.7129501915706,763.2998151571164,1296.52,796.96
PC,2011,Action,Capcom,0.06,66.0,5.7,0.5264508393285372,0.26725025746652936,1058.6926378896883,537.4402677651906,1704.68,239.86
DS,2007,Misc,Activision,0.06,70.0,7.5,0.4657619321449109,0.3801293900184843,934.7841978148361,762.9196857670979,776.78,797.02
DS,2009,Action,Mindscape,0.06,65.0,7.3,0.5264508393285372,0.3801293900184843,1057.6397362110313,763.6799445471349,1704.74,797.08
GC,2002,Sports,Konami Digital Entertainment,0.06,36.0,4.7,0.5670881226053639,0.35850987432675047,1135.3104214559385,717.7367684021544,1296.58,193.39
DS,2008,Puzzle,THQ,0.06,73.0,7.45,0.4208762886597938,0.3801293900184843,845.119587628866,763.2998151571164,235.67,797.14
3DS,2014,Action,Namco Bandai Games,0.06,71.0,7.1,0.5264508393285372,0.4861689587426326,1060.271990407674,979.144282907662,1704.8,241.84
X360,2012,Shooter,Namco Bandai Games,0.06,76.0,7.3,0.7908155487804878,0.7692169146436961,1591.1208841463415,1547.6644322631166,1017.92,966.79
DS,2008,Role-Playing,Namco Bandai Games,0.06,73.0,7.8,0.622510067114094,0.3801293900184843,1250.0002147651007,763.2998151571164,912.6,797.2
PS3,2016,Role-Playing,Nippon Ichi Software,0.06,75.5,7.9,0.622510067114094,0.7202102102102103,1254.9802953020135,1451.9437837837838,912.66,944.54
PS2,2011,Action,Konami Digital Entertainment,0.06,69.0,8.1,0.5264508393285372,0.58089986155976,1058.6926378896883,1168.1896215966774,1704.86,1223.71
XB,2004,Shooter,Atari,0.06,66.0,7.4,0.7908155487804878,0.31342233009708736,1584.7943597560975,628.0983495145631,1017.98,245.85
Wii,2007,Misc,Eidos Interactive,0.06,70.0,7.2,0.4657619321449109,0.6992690278824416,934.7841978148361,1403.4329389600603,776.84,903.87
PC,2011,Role-Playing,Sony Online Entertainment,0.06,82.0,7.6,0.622510067114094,0.26725025746652936,1251.8677449664428,537.4402677651906,912.72,239.92
PSP,2012,Action,Namco Bandai Games,0.06,68.0,7.6,0.5264508393285372,0.24425391591096457,1059.219088729017,491.4388788128607,1704.92,277.62
N64,1999,Adventure,Namco Bandai Games,0.06,83.0,8.3,0.18574980574980576,0.6861442006269592,371.3138616938617,1371.6022570532916,216.8,216.63
XB,2005,Shooter,Take-Two Interactive,0.06,72.0,6.5,0.7908155487804878,0.31342233009708736,1585.585175304878,628.4117718446602,1018.04,245.91
PC,2013,Action,Capcom,0.06,65.0,7.4,0.5264508393285372,0.26725025746652936,1059.7455395683453,537.9747682801236,1704.98,239.98
PS3,2011,Action,Sony Computer Entertainment,0.06,74.0,7.5,0.5264508393285372,0.7202102102102103,1058.6926378896883,1448.3427327327329,1705.04,944.6
PS2,2003,Misc,Ubisoft,0.06,64.0,8.2,0.4657619321449109,0.58089986155976,932.9211500862565,1163.5424227041995,776.9,1223.77
DS,2011,Misc,Nintendo,0.06,70.0,7.5,0.4657619321449109,0.3801293900184843,936.6472455434158,764.4402033271718,776.96,797.26
PS,1996,Sports,Midway Games,0.06,80.0,7.3,0.5670881226053639,0.6109197324414716,1131.9078927203063,1219.3957859531772,1296.64,721.41
X360,2007,Sports,Activision Value,0.06,77.0,7.1,0.5670881226053639,0.7692169146436961,1138.1458620689652,1543.818347689898,1296.7,966.85
Wii,2011,Sports,Ubisoft,0.06,72.0,7.6,0.5670881226053639,0.6992690278824416,1140.414214559387,1406.23001507159,1296.76,903.93
PS2,2008,Adventure,Kadokawa Shoten,0.06,67.5,8.0,0.18574980574980576,0.58089986155976,372.98560994560995,1166.4469220119981,216.86,1223.83
N64,1999,Racing,Kemco,0.06,84.0,8.4,0.5853944223107569,0.6861442006269592,1170.203450199203,1371.6022570532916,720.88,216.69
N64,1999,Sports,THQ,0.06,84.0,8.0,0.5670881226053639,0.6861442006269592,1133.6091570881224,1371.6022570532916,1296.82,216.75
N64,1998,Sports,GT Interactive,0.06,84.0,8.0,0.5670881226053639,0.6861442006269592,1133.042068965517,1370.9161128526646,1296.88,216.81
N64,2000,Sports,Electronic Arts,0.06,84.0,8.0,0.5670881226053639,0.6861442006269592,1134.1762452107278,1372.2884012539184,1296.94,216.87
N64,1998,Racing,THQ,0.06,84.0,8.4,0.5853944223107569,0.6861442006269592,1169.6180557768923,1370.9161128526646,720.94,216.93
N64,1998,Racing,Ubisoft,0.06,84.0,8.4,0.5853944223107569,0.6861442006269592,1169.6180557768923,1370.9161128526646,721.0,216.99
N64,1998,Misc,Titus,0.06,76.5,8.149999999999999,0.4657619321449109,0.6861442006269592,930.592340425532,1370.9161128526646,777.02,217.05
SAT,1997,Fighting,Capcom,0.06,73.0,7.7,0.529375,0.1941618497109827,1057.161875,387.7412138728324,438.94,32.22
N64,1998,Sports,GT Interactive,0.06,84.0,8.0,0.5670881226053639,0.6861442006269592,1133.042068965517,1370.9161128526646,1297.0,217.10999999999999
N64,1998,Puzzle,Acclaim Entertainment,0.06,76.0,8.0,0.4208762886597938,0.6861442006269592,840.910824742268,1370.9161128526646,235.73,217.17
N64,1998,Shooter,Hudson Entertainment,0.06,78.5,8.05,0.7908155487804878,0.6861442006269592,1580.0494664634145,1370.9161128526646,1018.1,217.23
N64,2000,Racing,Vatical Entertainment,0.06,84.0,8.4,0.5853944223107569,0.6861442006269592,1170.7888446215138,1372.2884012539184,721.0600000000001,217.29
GC,2002,Puzzle,Ubisoft,0.06,65.0,7.3,0.4208762886597938,0.35850987432675047,842.5943298969072,717.7367684021544,235.79,193.45
PSV,2014,Role-Playing,Nihon Falcom Corporation,0.06,72.0,8.0,0.622510067114094,0.14995157384987892,1253.7352751677852,302.00246973365614,912.78,55.78
XOne,2015,Action,PQube,0.06,75.0,6.9,0.5264508393285372,0.6622535211267606,1060.7984412470025,1334.4408450704227,1705.1,139.73
3DS,2012,Action,Namco Bandai Games,0.06,71.0,7.1,0.5264508393285372,0.4861689587426326,1059.219088729017,978.1719449901768,1705.16,241.9
XB,2004,Racing,Bethesda Softworks,0.06,72.0,7.5,0.5853944223107569,0.31342233009708736,1173.1304223107568,628.0983495145631,721.12,245.97
GBA,2005,Racing,Crave Entertainment,0.06,77.0,7.8,0.5853944223107569,0.3870230862697448,1173.7158167330676,775.9812879708384,721.18,298.86
PS4,2016,Shooter,Activision,0.06,78.5,6.85,0.7908155487804878,0.8276785714285715,1594.2841463414634,1668.6000000000001,1018.16,275.28
PSP,2006,Action,Activision,0.06,73.0,7.7,0.5264508393285372,0.24425391591096457,1056.0603836930457,489.9733553173949,1705.22,277.68
DS,2007,Fighting,Zoo Digital Publishing,0.06,72.0,7.65,0.529375,0.3801293900184843,1062.455625,762.9196857670979,439.0,797.32
PC,1992,Strategy,Electronic Arts,0.06,78.0,7.8,0.2568035190615836,0.26725025746652936,511.55260997067455,532.3625128733265,165.9,240.04
X360,2014,Fighting,Namco Bandai Games,0.06,79.0,7.3,0.529375,0.7692169146436961,1066.16125,1549.202866092404,439.06,966.91
DS,2007,Adventure,Midway Games,0.06,67.0,7.9,0.18574980574980576,0.3801293900184843,372.7998601398602,762.9196857670979,216.92,797.38
DS,2009,Misc,City Interactive,0.06,70.0,7.5,0.4657619321449109,0.3801293900184843,935.715721679126,763.6799445471349,777.08,797.44
PSP,2010,Sports,Konami Digital Entertainment,0.06,75.0,7.45,0.5670881226053639,0.24425391591096457,1139.8471264367815,490.95037098103876,1297.06,277.74
DS,2008,Puzzle,UFO Interactive,0.06,73.0,7.45,0.4208762886597938,0.3801293900184843,845.119587628866,763.2998151571164,235.85,797.5
Wii,2010,Shooter,Unknown,0.06,69.5,7.65,0.7908155487804878,0.6992690278824416,1589.5392530487804,1405.5307460437077,1018.22,903.99
Wii,2010,Puzzle,Rising Star Games,0.06,74.0,7.2,0.4208762886597938,0.6992690278824416,845.9613402061856,1405.5307460437077,235.91,904.05
PS,1999,Racing,Crave Entertainment,0.06,74.5,8.25,0.5853944223107569,0.6109197324414716,1170.203450199203,1221.2285451505018,721.24,721.47
PSP,2006,Sports,Activision Value,0.06,75.0,7.45,0.5670881226053639,0.24425391591096457,1137.57877394636,489.9733553173949,1297.12,277.8
PSP,2006,Action,Konami Digital Entertainment,0.06,68.0,7.6,0.5264508393285372,0.24425391591096457,1056.0603836930457,489.9733553173949,1705.28,277.86
SAT,1994,Sports,Sega,0.06,73.0,7.7,0.5670881226053639,0.1941618497109827,1130.7737164750956,387.15872832369945,1297.18,32.28
3DS,2013,Role-Playing,Namco Bandai Games,0.06,75.0,7.9,0.622510067114094,0.4861689587426326,1253.1127651006711,978.6581139489194,912.84,241.96
PC,2009,Racing,Electronic Arts,0.06,83.0,5.9,0.5853944223107569,0.26725025746652936,1176.0573944223106,536.9057672502574,721.3,240.1
PC,2003,Strategy,Microsoft Game Studios,0.06,78.0,7.8,0.2568035190615836,0.26725025746652936,514.377448680352,535.3022657054584,165.96,240.16
DS,2008,Sports,Activision,0.06,68.0,7.449999999999999,0.5670881226053639,0.3801293900184843,1138.7129501915706,763.2998151571164,1297.24,797.5600000000001
PS2,2006,Shooter,Eidos Interactive,0.06,71.0,8.0,0.7908155487804878,0.58089986155976,1586.3759908536585,1165.2851222888787,1018.28,1223.89
PS2,2004,Shooter,Namco Bandai Games,0.06,57.0,8.8,0.7908155487804878,0.58089986155976,1584.7943597560975,1164.123322565759,1018.34,1223.95
XOne,2015,Action,Nordic Games,0.06,75.0,6.9,0.5264508393285372,0.6622535211267606,1060.7984412470025,1334.4408450704227,1705.34,139.79
GBA,2004,Sports,Zoo Digital Publishing,0.06,76.0,7.8,0.5670881226053639,0.3870230862697448,1136.4445977011492,775.5942648845686,1297.3,298.92
PC,2010,Action,Electronic Arts,0.06,77.0,7.4,0.5264508393285372,0.26725025746652936,1058.1661870503597,537.173017507724,1705.4,240.22
GBA,2002,Fighting,Sammy Corporation,0.06,77.5,7.6,0.529375,0.3870230862697448,1059.8087500000001,774.820218712029,439.12,298.98
PSP,2007,Platform,System 3 Arcade Software,0.06,72.0,7.9,0.9373055242390079,0.24425391591096457,1881.1721871476889,490.2176092333059,824.33,277.92
PC,2004,Strategy,Microsoft Game Studios,0.06,72.0,7.9,0.2568035190615836,0.26725025746652936,514.6342521994136,535.5695159629248,166.02,240.28
PSP,2008,Fighting,Capcom,0.06,70.0,7.3,0.529375,0.24425391591096457,1062.9850000000001,490.46186314921687,439.18,277.98
DS,2009,Misc,Rocket Company,0.06,70.0,7.5,0.4657619321449109,0.3801293900184843,935.715721679126,763.6799445471349,777.14,797.62
Wii,2010,Adventure,Hudson Soft,0.06,60.0,8.1,0.18574980574980576,0.6992690278824416,373.3571095571096,1405.5307460437077,216.98,904.11
